1859,Dordt College,IA,2,*,*,*,23,*,*,*,*,19,25,604,562,328,25,50,1048,56,9800,9800,2650,1200,1450,60,450,2800,61,60,12.5,17,7325,87
1860,Drake University,IA,2,540,490,1030,25,470,610,430,550,22,28,2799,2573,839,34,65,3322,726,13420,13420,4770,2148,2422,*,560,1675,88,93,15.0,24,9473,77
1866,Graceland College,IA,2,502,447,949,22,440,590,300,520,19,24,555,414,242,14,41,996,2281,9100,9100,3100,1130,1970,100,550,880,51,61,23.6,24,5609,47
1867,Grand View College,IA,2,*,*,*,20,*,*,*,*,*,*,535,511,233,11,36,1098,380,9820,9820,3360,2000,1360,50,570,2800,32,32,12.6,*,6687,32
1868,Grinnell College,IA,2,642,602,1244,29,610,700,560,660,27,31,2039,1389,432,56,91,1333,30,15688,15688,4618,2120,2498,374,400,400,88,92,9.5,54,18979,83
1869,Iowa State University,IA,1,*,*,*,*,530,640,380,460,22,27,8427,7424,3441,26,59,18676,1715,2291,7550,3224,3224,*,162,640,2055,81,88,19.2,22,8420,65
1871,Iowa Wesleyan College,IA,2,*,*,*,21,*,*,*,*,*,*,443,291,127,11,44,563,427,9850,9850,3400,1900,1500,*,500,*,45,50,17.2,*,7349,*
1873,Loras College,IA,2,*,*,*,23,*,*,*,*,19,25,1641,1283,527,20,39,1663,170,11200,11200,4000,*,*,*,500,1200,61,62,14.2,24,7578,70
1874,Luther College,IA,2,590,520,1110,25,530,650,460,580,23,28,1549,1392,587,38,72,2269,85,13240,13240,3560,1850,1710,*,600,400,73,85,13.8,38,8949,77
1876,Teikyo Marycrest University,IA,2,*,*,*,20,*,*,*,*,*,*,328,243,93,*,*,663,340,9980,9980,3640,1500,2140,210,500,2980,44,64,12.3,10,7791,69
1879,Morningside College,IA,2,*,*,*,22,*,*,*,*,19,25,586,533,239,16,36,950,228,10520,10520,3678,1812,1866,181,500,1000,48,68,13.0,32,8111,56
1880,Mount Mercy College,IA,2,*,*,*,*,*,*,*,*,*,*,368,317,159,20,49,806,542,10500,10500,3555,2115,1440,100,500,2285,44,50,11.3,30,6695,64
1881,Mount Saint Clare College,IA,2,*,*,*,21,*,*,*,*,17,23,325,284,95,16,33,364,88,9900,9900,3650,1660,1990,80,500,1200,32,37,13.6,43,6525,21
1883,Northwestern College,IA,2,*,*,*,22,*,*,*,*,20,26,860,811,366,22,56,1040,52,9900,9900,3075,1750,1325,*,300,1800,68,68,14.9,34,6357,68
1887,Simpson College,IA,2,*,*,*,*,*,*,*,*,21,26,1016,872,300,27,57,1116,602,11250,11250,4980,2130,2850,155,550,1400,66,73,15.8,36,7411,70
1889,Saint Ambrose University,IA,2,*,*,*,22,*,*,*,*,18,23,897,718,276,12,48,1345,390,10450,10450,4020,2310,1710,10,500,1500,56,56,14.1,16,7444,70
1890,University of Northern Iowa,IA,1,*,*,*,23,*,*,*,*,21,26,4144,3379,1853,18,52,10135,1448,2291,6197,2930,1318,1612,164,595,2380,78,82,16.3,26,6333,77
1891,University of Dubuque,IA,2,480,430,910,22,430,550,400,490,20,24,576,558,137,11,39,662,131,10430,10430,3620,1845,1775,100,400,1500,85,98,16.5,18,8767,45
1892,University of Iowa,IA,1,*,*,*,*,*,*,*,*,22,27,9224,8025,3262,23,52,15412,2878,2291,8149,3423,*,*,164,640,2426,*,98,13.1,37,12194,62
1893,Upper Iowa University,IA,2,*,*,*,22,*,*,*,*,19,25,663,452,192,10,35,1481,1160,8840,8840,3060,3060,*,*,500,1000,69,75,17.4,19,3733,78
1896,Wartburg College,IA,2,557,478,1035,24,490,640,420,540,21,27,1231,1074,345,34,66,1295,105,11600,11600,3610,1940,1670,120,400,850,66,91,12.4,37,7735,67
1899,Teikyo Westmar University,IA,2,*,*,*,19,*,*,*,*,*,*,451,306,123,10,18,611,146,9980,9980,3640,2010,1630,280,600,2240,46,46,12.0,*,*,51
1900,William Penn College,IA,2,*,*,*,*,*,*,*,*,17,23,326,294,140,10,33,630,107,10000,10000,3110,1800,1310,290,495,800,35,35,13.3,*,7057,40
1903,Baker University,KS,2,*,*,*,23,*,*,*,*,20,25,602,483,206,21,47,958,466,8620,8620,4100,1900,2200,310,400,2250,58,68,11.0,21,6136,65
1904,Bethany College,KS,2,*,*,*,23,*,*,*,*,18,24,878,816,200,16,41,706,62,8740,8740,3363,1463,1900,105,550,1700,62,68,11.6,29,7718,48
1905,Bethel College,KS,2,*,*,*,22,*,*,*,*,19,26,202,184,122,19,42,537,101,8540,8540,3580,1960,1620,200,500,1400,61,80,8.8,32,8324,56
1915,Fort Hays State University,KS,1,*,*,*,*,*,*,*,*,*,*,1363,1363,806,*,33,3640,706,1734,4869,2950,2950,*,*,500,*,65,68,18.1,*,5804,44
1918,Friends University,KS,2,*,*,*,20,*,*,*,*,*,*,358,276,172,5,24,838,122,8516,8516,3130,*,1910,115,650,*,55,30,25.0,19,4962,49
1926,Pittsburg State University,KS,1,*,*,*,21,*,*,*,*,*,*,1419,1313,813,11,30,4469,499,1778,5424,3000,3000,*,*,300,2000,52,52,23.2,*,1834,58
1927,Emporia State University,KS,1,*,*,*,20,*,*,*,*,18,23,1256,1256,853,43,79,3957,588,1729,5401,3144,1512,1632,*,450,1888,72,75,19.3,4,5527,50
1928,Kansas State University,KS,1,*,*,*,*,*,*,*,*,19,26,5880,4075,2833,25,55,14914,2246,1713,6995,3120,3120,*,403,600,2000,76,86,18.5,22,6122,54
1929,Kansas Wesleyan University,KS,2,*,*,*,21,*,*,*,*,*,*,589,575,148,16,40,474,258,8400,8400,3250,1850,1400,120,500,1400,63,55,12.4,14,6535,68
1933,McPherson College,KS,2,*,*,*,22,*,*,*,*,*,*,420,293,93,11,32,336,80,7950,7950,3750,1550,2200,260,600,2740,54,54,9.8,45,9754,48
1937,Ottawa University,KS,2,*,*,*,*,*,*,*,*,16,24,607,388,236,8,19,538,36,7250,7250,3245,1945,1300,*,400,2730,47,57,14.5,19,*,46
1940,Southwestern College,KS,2,*,*,*,21,*,*,*,*,*,*,213,155,75,28,66,504,147,7200,7200,3532,*,*,*,550,1500,56,56,11.8,12,7818,52
1943,Saint Mary College,KS,2,*,*,*,*,*,*,*,*,20,26,273,229,66,25,60,439,415,7800,7800,3880,3820,*,270,800,*,50,80,8.2,45,7364,53
1945,Sterling College,KS,2,441,402,843,22,*,*,*,*,*,*,479,373,127,20,43,631,133,8280,8280,3260,*,*,100,500,*,50,50,16.1,29,10049,36
1946,Tabor College,KS,2,*,*,*,22,*,*,*,*,*,*,257,183,109,19,41,396,38,7850,7850,3410,2010,1400,200,400,1500,55,70,10.0,15,7233,53
1948,University of Kansas,KS,1,*,*,*,23,*,*,*,*,20,26,8579,5561,3681,25,50,17880,1673,1650,6994,3384,*,*,388,700,2681,88,94,13.7,17,9657,57
1949,Washburn University,KS,1,*,*,*,*,*,*,*,*,*,*,1100,1078,560,*,36,3157,2705,2790,4774,3210,1410,1800,32,450,1000,82,82,13.8,*,5828,53
1950,Wichita State University,KS,1,*,*,*,21,*,*,*,*,18,24,2901,2236,896,*,39,6550,5083,1650,6994,3299,*,*,465,450,350,82,87,20.4,17,5950,32
1951,Alice Lloyd College,KY,2,*,*,*,*,*,*,*,*,18,24,1174,607,289,20,45,555,24,*,3800,2480,1100,1380,300,500,800,56,56,19.4,*,6616,31
1952,Asbury College,KY,2,513,476,989,23,430,570,430,520,21,25,643,509,280,26,56,1110,39,8988,8988,2764,1226,1538,125,500,1600,61,70,12.1,36,7741,*
1954,Bellarmine College,KY,2,515,474,989,23,460,580,410,540,20,26,807,707,308,39,63,1198,605,8840,8840,2950,1950,1000,100,750,1290,74,82,13.1,31,6668,84
1955,Berea College,KY,2,514,465,979,22,*,*,*,*,*,*,1836,599,455,35,60,1540,51,*,*,2835,1355,1480,188,450,1027,77,81,13.2,34,11719,57
1958,Brescia College,KY,2,*,*,*,*,*,*,*,*,18,24,307,260,99,17,42,452,249,7500,7500,3200,3200,*,*,650,*,49,54,10.1,57,6554,56
1959,Campbellsville College,KY,2,*,*,*,*,*,*,*,*,19,25,848,587,298,25,55,935,184,6060,6060,3070,1850,1220,*,600,1300,62,66,17.7,13,5391,49
1960,Spalding University,KY,2,*,*,*,20,*,*,*,*,*,*,283,201,97,10,45,589,263,8400,8400,2800,*,*,96,600,900,50,56,10.6,40,6860,89
1961,Centre College,KY,2,575,534,1109,27,500,650,480,590,25,29,1013,888,288,55,82,943,7,11850,11850,4270,2120,2150,350,600,900,95,99,11.4,60,13118,74
1962,Cumberland College,KY,2,470,420,890,21,410,540,350,480,18,24,995,789,398,26,47,1306,122,6230,6230,3526,3526,*,32,400,600,42,44,13.0,4,8189,63
1963,Eastern Kentucky University,KY,1,*,*,*,19,*,*,*,*,*,*,5443,5135,2445,*,*,11208,3350,1700,4700,3196,1960,1236,*,600,*,82,82,19.8,*,5394,39
1964,Georgetown College,KY,2,*,*,*,22,*,*,*,*,20,26,727,693,286,30,55,1063,48,8000,8100,3950,1975,1975,50,550,550,73,76,13.3,28,7508,55
1968,Kentucky State University,KY,1,*,*,*,*,348,480,290,415,16,20,1636,952,424,6,22,1544,896,1340,4120,2682,1456,1226,100,510,*,60,61,15.0,*,8372,19
1969,Kentucky Wesleyan College,KY,2,450,410,860,22,410,540,360,490,19,25,584,497,175,20,49,662,121,8000,8000,4150,2300,1850,200,500,1300,57,65,11.3,32,7058,62
1972,Lindsey Wilson College,KY,2,*,*,*,18,*,*,*,*,*,*,1089,865,382,*,*,1006,164,6600,6600,3550,1400,2150,80,400,500,32,*,19.3,*,5067,*
1976,Morehead State University,KY,1,*,*,*,20,*,*,*,*,17,21,2825,2495,1300,*,*,6311,975,1580,4740,2950,*,*,320,500,1050,58,58,19.9,8,5175,52
1977,Murray State University,KY,1,*,*,*,22,*,*,*,*,19,24,2225,1910,1190,29,55,5968,955,1580,4738,3110,1290,1820,280,700,940,72,76,20.2,27,5972,52
1980,Pikeville College,KY,2,*,*,*,*,*,*,*,*,15,22,404,400,169,28,48,797,100,6000,6000,3000,3000,*,130,500,500,48,57,13.4,14,5557,61
1987,Transylvania University,KY,2,564,532,1096,26,500,650,460,610,23,29,759,729,244,57,81,867,51,10900,10900,4450,2480,1970,450,500,1000,81,91,12.1,41,10219,70
1988,Union College,KY,2,440,390,830,20,340,480,300,430,17,26,484,384,177,9,45,634,78,7800,7800,2950,2950,*,*,500,600,60,88,14.1,9,6864,64
1989,University of Kentucky,KY,1,*,*,*,25,*,*,*,*,21,26,7769,5689,2675,*,*,14931,2596,2160,6640,3226,*,*,330,450,1340,95,97,12.2,12,11098,52
1999,University of Louisville,KY,1,*,*,*,21,*,*,*,*,*,*,4777,3057,1823,16,33,9844,6198,2180,6540,3600,*,*,210,530,2440,84,92,11.1,24,10207,31
2001,Thomas More College,KY,2,512,452,964,23,*,*,*,*,*,*,808,594,218,*,*,756,502,9490,9490,3892,2248,1644,110,400,880,65,55,10.5,18,7678,66
2002,Western Kentucky University,KY,1,*,*,*,*,*,*,*,*,18,23,4441,3260,2082,*,*,10264,2910,1801,4961,3149,1316,1833,221,500,1100,66,70,19.1,10,5063,45
2003,Centenary College of Louisiana,LA,2,550,500,1060,25,460,610,440,570,22,28,495,434,210,35,55,775,44,8950,8950,3490,1470,2020,306,600,1900,86,92,11.3,25,9685,66
2004,Dillard University,LA,2,*,*,*,20,*,*,*,*,*,*,1998,1376,651,41,88,1539,45,6700,6700,3650,*,*,*,500,2307,52,52,14.1,12,7566,61
2005,Nicholls State University,LA,1,*,*,*,19,*,*,*,*,16,21,2020,1898,1092,*,*,4921,1338,1980,4572,2550,*,*,37,600,2307,65,65,21.8,*,4466,36
2006,Grambling State University,LA,1,*,*,*,*,*,*,*,*,15,18,4847,3518,1900,27,65,6567,261,1044,1044,1306,775,531,12,500,1200,46,44,24.6,*,5034,58
2007,Louisiana College,LA,2,*,*,*,*,*,*,*,*,21,23,2013,1053,212,33,61,912,158,5150,5150,3036,*,*,420,500,1655,64,74,10.5,11,7547,59
2008,Louisiana Tech University,LA,1,*,*,*,22,*,*,*,*,19,25,2397,2144,1525,22,45,6720,1822,2262,3957,2325,1245,1080,*,618,1656,66,77,20.0,13,4546,45
2010,Louisiana State University at Baton Rouge,LA,1,529,468,997,23,460,610,400,540,20,26,5996,4993,3079,29,57,16269,3757,2625,5925,2980,1720,1260,75,600,2242,83,87,15.9,11,6741,37
2013,Louisiana State University at Shreveport,LA,1,*,*,*,*,*,*,*,*,17,22,675,645,500,*,*,2413,1477,1950,4990,1680,*,1680,130,617,2307,62,75,18.1,*,4287,35
2015,University of New Orleans,LA,1,500,447,947,21,*,*,*,*,18,23,2406,2139,1501,*,*,8158,3643,2362,5154,3116,1557,1566,*,800,1790,75,75,17.9,11,5260,19
2016,Loyola University,LA,2,540,510,1050,25,480,590,440,570,23,27,1891,1698,719,24,80,2740,761,11100,11100,5870,2980,2890,190,600,750,77,88,11.7,14,9456,53
2017,McNeese State University,LA,1,*,*,*,19,*,*,*,*,16,21,2066,2031,1525,*,*,6020,1317,1966,3450,2310,1110,1200,*,650,1608,69,73,21.1,12,3976,34
2020,Northeast Louisiana University,LA,1,*,*,*,20,*,*,*,*,16,22,2963,2814,1840,*,41,8718,1707,1644,3804,1980,*,*,282,617,1655,57,61,20.6,17,4092,21
2021,Northwestern State University of Louisiana,LA,1,*,*,*,20,*,*,*,*,16,22,2671,2671,1330,*,*,5742,1969,2040,4040,2216,1236,980,143,500,1600,67,69,29.5,11,4587,33
2023,Our Lady of Holy Cross College,LA,2,*,*,*,*,*,*,*,*,*,*,246,217,171,*,*,674,472,4400,4400,*,*,*,95,534,*,72,83,16.1,*,5053,73
2024,Southeastern Louisiana University,LA,1,*,*,*,19,*,*,*,*,*,*,3247,3247,2297,*,*,9724,2192,1910,3854,2230,1030,1200,*,250,*,61,61,24.3,13,3666,29
2026,Southern University at New Orleans,LA,1,*,*,*,17,*,*,*,*,10,18,900,900,490,10,30,2911,1089,1451,3009,*,*,*,*,600,*,62,68,19.6,*,4355,35
2029,Tulane University,LA,2,*,*,*,*,560,670,490,616,*,*,7033,5125,1223,47,75,4941,1534,19040,19040,5950,2690,3260,510,350,800,98,98,9.1,21,16920,74
2031,University of Southwestern Louisiana,LA,1,*,*,*,19,*,*,*,*,16,21,4299,4250,2664,*,*,11767,3219,1898,4898,2082,*,*,*,560,*,63,67,22.7,9,4099,30
2032,Xavier University of Louisiana,LA,2,469,438,890,21,395,535,375,496,18,23,2097,1915,695,34,61,2793,166,6900,6900,4200,*,*,200,617,781,67,75,14.4,20,8323,49
2033,University of Maine at Presque Isle,ME,1,433,388,821,*,340,480,340,470,*,*,461,381,235,10,40,974,503,2700,6600,3630,1904,1726,200,400,1675,67,67,15.2,11,6408,35
2036,Bates College,ME,2,640,590,1230,*,590,690,540,630,*,*,3461,1541,577,53,90,1599,*,25180,25180,*,*,*,*,650,1120,79,90,9.8,40,16444,93
2038,Bowdoin College,ME,2,640,580,1220,*,570,690,520,620,*,*,3356,1019,418,76,100,1490,8,19030,19030,5885,2620,3265,325,1495,875,93,96,11.2,52,20447,96
2039,Colby College,ME,2,610,560,1170,26,570,600,520,660,25,29,2848,1319,456,58,84,1720,35,18930,18930,5590,2890,2700,900,500,1000,83,94,10.2,41,15954,91
2040,University of Maine at Farmington,ME,1,*,*,*,*,*,*,*,*,*,*,1208,803,438,20,48,1906,344,2790,6810,3970,2124,1846,240,450,1647,67,75,15.9,26,5712,59
2041,University of Maine at Fort Kent,ME,1,415,383,798,*,360,500,350,450,*,*,225,168,104,5,28,467,174,1968,4800,3395,1675,1720,90,500,*,65,71,15.0,*,5632,38
2043,Husson College,ME,2,435,383,818,*,*,*,*,*,*,*,723,652,361,10,30,951,706,7800,7800,4000,4000,*,100,350,1500,36,44,22.0,4,4923,84
2050,University of New England,ME,2,470,430,900,*,400,530,370,490,*,*,1209,750,265,19,54,820,159,11450,11450,5045,5045,*,500,900,2500,72,75,11.4,13,9718,64
2051,Saint Joseph's College,ME,2,460,420,880,*,390,510,370,470,*,*,833,682,217,12,33,716,2196,9985,9985,5180,*,*,295,500,800,53,89,27.2,8,4322,85
2052,Thomas College,ME,2,460,370,830,*,420,550,340,450,*,*,356,312,139,18,65,388,412,8850,8850,4450,2300,2150,200,600,1000,29,29,21.8,*,5001,75
2053,University of Maine at Orono,ME,1,525,464,989,*,460,580,410,520,*,*,5260,4589,1741,23,52,7366,1795,3085,7975,4385,4385,*,*,500,*,93,93,14.5,*,7379,56
2055,University of Maine at Machias,ME,1,*,*,*,*,*,*,*,*,*,*,441,369,172,17,45,633,317,2700,6600,3680,1830,1850,175,600,400,46,46,15.1,4,5935,64
2062,Bowie State University,MD,1,384,357,741,*,349,449,349,449,*,*,1643,882,407,*,*,2179,1089,2141,4869,4075,2384,1691,673,600,2200,57,*,22.0,5,7848,17
2065,College of Notre Dame of Maryland,MD,2,500,470,970,*,440,580,410,540,*,*,457,356,177,35,61,667,1983,11180,11180,5620,*,*,100,600,700,64,64,11.5,32,7477,75
2067,Columbia Union College,MD,2,*,*,*,*,360,590,370,490,17,23,1301,957,101,13,34,514,466,9500,9500,3450,1950,1500,260,700,*,47,49,13.9,*,9431,63
2068,Coppin State College,MD,1,393,370,763,18,*,*,*,*,*,*,1478,723,381,*,*,1863,775,2600,5000,4540,4540,*,94,500,700,69,69,16.3,*,7160,*
2072,Frostburg State University,MD,1,476,426,902,*,420,530,380,480,*,*,2916,2167,911,*,*,4147,449,2431,5428,4390,2280,2110,418,700,950,78,78,17.8,12,5491,54
2073,Goucher College,MD,2,572,539,1111,*,510,630,470,610,*,*,1151,813,248,40,64,850,80,15588,15588,6174,4114,2060,100,500,1200,78,90,9.2,34,16623,77
2076,Hood College,MD,2,509,485,994,24,440,580,430,540,21,28,699,565,176,36,64,710,399,13960,13960,6040,*,*,150,450,690,82,88,14.4,34,12434,72
2077,Johns Hopkins University,MD,2,686,606,1292,30,660,740,560,660,*,*,8474,3446,911,75,94,3566,1569,18800,18800,6740,3815,2925,*,500,1040,96,97,3.3,38,56233,90
2078,Loyola College,MD,2,563,507,1070,*,510,620,460,580,*,*,4076,3137,738,25,54,3010,184,12990,12990,6300,*,*,190,600,900,86,88,14.7,27,9448,80
2083,Morgan State University,MD,1,444,427,871,*,*,*,*,*,*,*,5892,3034,1358,20,80,4517,745,1794,4136,4640,*,*,643,550,*,80,80,18.2,36,6867,29
2086,Mount Saint Mary's College,MD,2,510,460,970,*,440,570,400,510,*,*,1321,1159,328,15,36,1243,79,12850,12850,6200,3100,3100,*,550,900,77,82,12.8,36,8536,80
2091,Salisbury State University,MD,1,554,491,1045,22,520,620,440,540,21,24,4216,2290,736,20,52,4296,1027,2328,5130,4690,2190,2500,766,600,1450,73,75,17.9,18,5125,56
2092,St. John's College,MD,2,*,*,*,*,530,660,580,680,*,*,323,278,122,31,51,393,4,16150,16150,5450,5450,*,200,275,800,63,72,7.2,26,15622,64
2093,Saint John's College,NM,2,*,*,*,*,520,650,550,675,27,30,285,246,126,20,45,411,*,17430,17430,5720,2790,2930,200,275,950,73,89,9.8,20,14342,61
2095,St. Mary's College of Maryland,MD,1,615,579,1194,*,570,670,530,630,*,*,1340,695,285,42,73,1315,209,4000,6800,4730,4730,*,915,675,1250,84,89,11.6,23,10357,63
2099,Towson State University,MD,1,516,467,983,*,470,560,420,510,*,*,6151,3837,1215,*,*,9247,3584,2166,5166,4480,2660,1820,1121,660,1053,76,84,17.6,24,5401,60
2101,United States Naval Academy,MD,1,633,538,1171,*,610,710,520,610,*,*,11522,1463,1181,50,85,4125,*,*,*,*,*,*,*,*,*,54,54,6.8,*,40020,94
2103,University of Maryland at College Park,MD,1,584,501,1085,*,530,640,440,550,*,*,14292,10315,3409,22,53,19340,3991,2919,8723,5146,2899,2247,561,550,1550,89,92,18.1,12,9021,63
2105,University of Maryland at Baltimore County,MD,1,578,505,1083,23,510,640,440,560,*,*,4269,2594,985,27,57,6476,2592,3338,8594,4408,1930,2478,*,494,2768,82,88,18.4,6,7618,55
2106,University of Maryland Eastern Shore,MD,1,380,359,739,*,*,*,*,*,*,*,1600,1016,508,*,*,2067,199,2674,7014,3580,2080,1500,*,500,*,56,60,17.8,*,5191,35
2107,Villa Julie College,MD,2,484,436,920,*,430,530,380,480,*,*,823,347,237,*,52,1055,803,7400,7400,*,*,*,90,600,2910,39,43,10.2,33,5287,72
2108,Washington College,MD,2,551,516,1067,*,470,590,450,570,*,*,1209,942,214,31,60,822,46,15276,15276,5318,2372,2946,*,500,300,79,86,11.2,37,10830,65
2109,Western Maryland College,MD,2,527,484,1011,*,450,580,420,550,*,*,1205,984,278,31,50,1071,98,14510,14510,5340,2430,2910,*,500,1400,84,91,12.5,39,10026,60
2114,American International College,MA,2,*,*,*,*,380,510,370,490,*,*,1420,1093,220,9,22,1018,287,8700,8700,4780,4780,*,480,450,1400,78,84,14.7,19,7355,69
2115,Amherst College,MA,2,685,639,1324,25,640,740,600,690,28,32,4302,992,418,83,96,1593,5,19760,19760,5300,2650,2650,272,660,1598,93,98,8.4,63,21424,100
2117,Anna Maria College,MA,2,*,*,*,*,420,490,410,480,*,*,350,283,82,9,34,367,406,10800,10800,4835,*,*,550,500,*,45,45,11.7,13,5982,82
2118,Assumption College,MA,2,*,*,*,*,430,530,400,500,*,*,2135,1700,491,23,59,1708,689,12000,12000,5920,*,*,125,500,500,93,93,13.8,30,7100,88
2120,Merrimack College,MA,2,520,480,1000,*,470,530,430,520,*,*,1981,1541,514,18,36,1927,1084,12500,12500,6200,2750,3450,175,375,1000,73,75,16.8,22,8707,80
2121,Babson College,MA,2,*,*,*,*,520,630,430,530,*,*,2007,1139,407,30,68,1680,*,16600,16600,6985,2495,4490,660,500,1045,93,93,16.8,18,15286,94
2124,Bentley College,MA,2,*,*,*,*,480,600,400,500,*,*,3466,2330,640,20,60,3095,1533,13800,13800,5510,2730,2780,65,630,850,87,87,17.5,20,10941,82
2126,Berklee College of Music,MA,2,*,*,*,*,*,*,*,*,*,*,1975,1516,712,*,*,2223,304,11550,11550,6990,*,*,385,400,1115,15,54,10.2,2,9719,38
2128,Boston College,MA,2,*,*,*,*,600,690,520,610,*,*,13112,6179,2154,66,94,8807,*,16640,16640,6960,3130,3830,448,500,1300,95,95,16.6,27,10989,90
2130,Boston University,MA,2,600,550,1150,26,550,650,500,600,24,29,20192,13007,3810,45,80,14971,3113,18420,18420,6810,3920,2890,270,475,1025,80,81,11.9,16,16836,72
2132,Bradford College,MA,2,*,*,*,*,*,*,*,*,*,*,443,330,151,5,36,453,42,14080,14080,6270,3500,2750,260,500,900,57,80,10.2,21,15387,46
2133,Brandeis University,MA,2,*,*,*,*,570,690,530,640,*,*,4186,2743,740,48,77,2819,62,19380,19380,6750,3500,3250,450,410,1000,90,97,9.8,24,17150,84
2139,Clark University,MA,2,*,*,*,*,500,630,440,560,*,*,2887,2059,457,30,61,1928,296,17500,17500,4200,2000,2200,440,500,950,94,95,10.5,35,11951,79
2140,Elms College,MA,2,450,440,890,*,420,440,420,440,*,*,245,208,125,23,46,544,436,11800,11800,4765,4765,*,400,450,1700,71,71,11.3,21,8952,86
2141,College of the Holy Cross,MA,2,627,573,1200,*,590,670,550,640,*,*,2994,1691,659,70,95,2675,22,18000,18000,6300,6300,*,355,400,900,92,96,11.3,55,12138,95
2143,Curry College,MA,2,420,390,810,*,340,460,340,450,*,*,1224,936,283,5,25,891,332,13600,13600,5450,3050,2400,500,600,*,39,39,8.7,17,11992,58
2145,Eastern Nazarene College,MA,2,512,468,980,*,440,580,410,530,*,*,516,409,200,17,40,1238,30,8770,8770,3500,3500,*,590,450,700,58,58,17.3,17,6430,70
2146,Emerson College,MA,2,505,515,1020,*,450,570,460,570,*,*,1849,1228,492,19,51,2025,169,15200,15200,7782,4590,3192,348,500,933,*,88,18.0,*,10602,62
2148,Endicott College,MA,2,401,381,782,*,*,*,*,*,*,*,1000,858,319,10,29,665,298,11455,11455,6130,*,*,250,400,1000,33,59,12.3,14,*,*
2153,Gordon College,MA,2,509,483,992,*,440,580,420,540,*,*,674,565,282,25,54,1151,39,12200,12200,4070,1470,2600,520,400,1200,73,82,14.2,32,9226,66
2155,Harvard University,MA,2,*,*,*,*,680,770,630,720,*,*,13865,2165,1606,90,100,6862,320,18485,18485,6410,3370,3040,1335,500,1920,97,97,9.9,52,37219,100
2158,Lasell College,MA,2,390,410,800,*,320,430,340,440,*,*,618,540,171,8,21,470,59,11475,11475,6200,*,*,525,600,2150,32,56,9.1,23,10066,*
2160,Lesley College,MA,2,435,411,846,*,370,490,360,470,*,*,244,198,82,12,33,1134,336,11700,11700,5300,2100,3200,120,550,805,71,88,27.8,18,8694,58
2161,University of Massachusetts at Lowell,MA,1,504,447,951,*,440,550,400,490,*,*,3986,3026,1093,8,29,5740,4182,4694,9838,4164,1774,2390,*,500,1160,81,84,16.1,*,7607,53
2178,Massachusetts Institute of Technology,MA,2,742,639,1381,31,720,780,570,690,29,33,6411,2140,1078,96,99,4481,28,20100,20100,5975,3200,2775,600,725,1600,99,99,10.1,35,33541,94
2183,Bridgewater State College,MA,1,482,441,923,*,425,520,390,480,*,*,4915,3340,1064,4,21,5356,1502,1408,5542,3991,2291,1700,2014,500,1750,73,74,17.1,*,4666,51
2184,Fitchburg State College,MA,1,467,424,891,*,410,510,370,460,*,*,2857,2090,577,5,20,2879,1412,1408,5542,4030,2330,1700,1826,450,1555,*,*,14.7,26,4861,57
2185,Framingham State College,MA,1,474,437,911,*,*,*,*,*,*,*,4141,2316,586,7,28,3248,1969,1380,5244,3366,2110,1256,1796,500,600,68,68,21.2,*,*,*
2187,North Adams State College,MA,1,470,427,897,*,*,*,*,*,*,*,1563,1005,240,1,19,1380,136,1408,5542,4330,2400,1930,2147,500,1000,65,71,14.2,17,6562,57
2188,Salem State College,MA,1,416,386,802,*,*,*,*,*,*,*,3973,3168,1334,*,*,5625,3416,1408,5542,3514,1564,1950,1650,375,650,55,58,21.0,15,4386,45
2189,Westfield State College,MA,1,460,420,880,*,400,500,400,400,*,*,3100,2150,825,3,20,3234,941,1408,5542,3788,2600,1188,1746,500,1300,75,79,15.7,20,4222,65
2190,Worcester State College,MA,1,436,400,832,*,*,*,*,*,*,*,2197,1515,543,4,26,3089,2029,2663,6797,3900,2660,1240,1255,500,1200,60,60,21.0,14,4469,40
2192,Mount Holyoke College,MA,2,571,549,1120,27,535,635,480,605,*,*,1800,1314,526,47,79,1891,40,19300,19300,5700,2800,2900,735,750,750,79,91,9.0,51,18359,84
2193,Mount Ida College,MA,2,*,*,*,*,*,*,*,*,*,*,4750,4041,795,*,*,1501,334,9810,9810,6890,6890,*,290,300,*,32,69,13.5,3,5025,77
2197,Nichols College,MA,2,437,377,814,*,380,500,330,420,*,*,780,702,218,6,21,707,693,9744,9744,5624,2812,2812,200,400,1000,83,83,27.7,*,*,*
2199,Northeastern University,MA,2,531,467,998,23,460,600,410,520,20,26,11901,8492,2517,16,42,11160,10221,13380,13380,7425,3990,3435,186,600,1750,73,82,12.9,17,9563,46
2201,Pine Manor College,MA,2,391,373,764,20,320,450,330,420,17,23,354,323,125,*,10,372,28,15190,15190,6480,3240,3240,675,400,500,46,71,8.9,26,14795,67
2206,Regis College,MA,2,452,429,881,*,*,*,*,*,*,*,427,385,143,18,38,581,533,12700,12700,5800,5800,*,275,450,700,81,85,10.3,37,11758,84
2208,Simmons College,MA,2,480,460,940,24,420,550,410,550,22,26,1003,782,295,23,53,1144,160,16160,16160,6950,*,*,518,500,1200,74,81,8.9,33,14086,79
2209,Smith College,MA,2,*,*,*,*,550,650,520,630,25,30,2925,1598,632,51,88,2479,95,18820,18820,6390,*,*,163,500,1050,85,97,10.3,44,21199,90
