1963,Eastern Kentucky University,KY,IIA,519,439,371,442,648,551,468,555,237,135,185,29,586
1964,Georgetown College,KY,IIB,398,338,297,343,493,418,352,420,29,18,19,6,72
1968,Kentucky State University,KY,IIB,460,403,329,377,576,505,416,474,26,35,52,5,118
1969,Kentucky Wesleyan College,KY,IIB,383,326,292,327,474,404,358,405,17,18,11,5,51
1972,Lindsey Wilson College,KY,IIB,*,359,278,294,*,427,331,349,2,7,11,18,38
1976,Morehead State University,KY,IIA,478,395,322,373,600,498,410,472,87,89,123,37,336
1977,Murray State University,KY,IIA,462,396,342,383,601,520,451,503,95,101,101,7,336
1980,Pikeville College,KY,IIB,359,314,275,304,434,377,332,367,8,25,15,3,51
1987,Transylvania University,KY,IIB,447,393,318,384,627,526,424,521,18,25,18,2,63
1988,Union College,KY,IIB,314,287,255,277,383,353,304,335,11,20,8,9,48
1989,University of Kentucky,KY,I,634,473,418,521,760,574,504,628,470,416,308,6,1200
1999,University of Louisville,KY,I,584,442,368,476,715,547,449,584,276,208,169,12,674
2001,Thomas More College,KY,IIB,352,324,277,312,432,394,345,382,12,30,18,1,62
2002,Western Kentucky University,KY,IIA,485,408,347,413,613,517,442,524,223,135,144,43,553
2003,Centenary College of La.,LA,IIB,499,380,324,412,625,468,396,512,28,20,16,2,66
2004,Dillard University,LA,IIB,494,373,342,350,567,437,398,406,8,15,59,10,96
2005,Nicholls State University,LA,IIB,440,361,316,338,535,439,385,412,72,67,82,40,286
2006,Grambling State University,LA,IIA,442,392,329,349,491,437,369,391,48,48,124,45,265
2007,Louisiana College,LA,IIB,375,324,308,338,484,427,401,440,25,13,18,4,60
2008,Louisiana Tech University,LA,IIA,472,408,344,391,549,494,418,467,129,93,131,36,389
2010,Louisiana St.Univ.and A&M C.,LA,I,594,437,379,464,711,527,461,559,561,387,313,178,1439
2013,Louisiana St.Univ.Shreveport,LA,IIA,458,414,337,385,539,498,403,458,53,37,48,18,156
2015,University of New Orleans,LA,IIA,512,378,352,404,609,453,423,483,199,128,116,67,510
2016,Loyola University,LA,IIA,593,451,393,476,728,560,482,587,77,103,45,2,241
2017,McNeese State University,LA,IIA,456,374,323,363,554,458,398,446,76,77,104,33,290
2020,Northeast Louisiana Univ.,LA,IIA,459,376,325,343,559,458,396,418,88,102,159,100,449
2021,Northwestern State Univ.,LA,IIA,418,360,312,335,500,432,375,403,44,47,98,34,223
2023,Our Lady of Holy Cross Coll.,LA,IIB,*,306,325,314,*,378,400,385,1,9,9,6,25
2024,Southeastern Louisiana Univ.,LA,IIA,468,405,329,348,566,486,398,421,68,68,163,90,389
2026,Southern Univ.at New Orleans,LA,IIB,406,329,298,320,487,397,361,387,23,22,64,11,120
2029,Tulane University,LA,I,713,514,418,564,876,646,514,699,172,166,115,3,456
2031,Univ. Southwestern Louisiana,LA,I,533,409,359,402,633,493,434,483,147,136,167,98,548
2032,Xavier University of La.,LA,IIA,459,389,332,352,546,456,386,413,37,41,91,34,203
2033,Univ.of Maine at Presque Isl,ME,IIB,439,354,302,343,562,453,389,440,15,19,25,4,67
2036,Bates College,ME,IIB,671,490,404,518,824,600,494,635,45,31,45,6,127
2038,Bowdoin College,ME,IIB,738,527,418,554,918,651,503,682,41,40,35,4,123
2039,Colby College,ME,IIB,745,515,383,524,904,622,453,629,43,33,60,4,140
2040,Univ.of Maine at Farmington,ME,IIB,464,348,292,385,594,448,377,496,47,26,13,14,101
2041,Univ.of Maine at Fort Kent,ME,IIB,436,347,320,356,555,442,415,456,9,10,12,2,33
2043,Husson College,ME,IIB,407,358,302,334,454,401,338,374,12,13,18,6,49
2050,University of New England,ME,IIA,450,380,323,354,545,468,396,434,11,22,39,4,76
2051,Saint Joseph's College,ME,IIB,*,321,283,295,*,391,353,370,4,8,33,0,45
2052,Thomas College,ME,IIB,*,338,297,318,*,404,341,374,2,7,8,0,17
2053,Univ.of Maine at Orono,ME,I,574,436,366,449,716,552,463,566,122,197,102,19,452
2055,Univ.of Maine at Machias,ME,IIB,465,355,284,360,582,459,366,462,7,24,8,0,39
2062,Bowie State University,MD,IIA,510,433,349,401,647,554,452,515,31,28,51,14,127
2065,College of Notre Dame of Md.,MD,IIB,443,377,309,362,493,441,365,419,19,25,29,3,76
2067,Columbia Union College,MD,IIB,308,297,293,296,344,329,325,329,17,9,11,5,42
2068,Coppin State College,MD,IIB,557,435,366,431,707,559,476,554,26,32,36,4,103
2072,Frostburg State University,MD,IIA,498,423,366,416,646,538,468,530,76,56,70,8,228
2073,Goucher College,MD,IIB,529,387,358,411,661,489,452,518,21,27,23,4,75
2076,Hood College,MD,IIA,516,425,352,402,665,530,434,502,14,21,40,1,76
2077,Johns Hopkins University,MD,I,798,542,435,593,972,677,551,734,330,110,160,52,767
2078,Loyola College in Maryland,MD,IIA,632,500,397,482,802,640,511,617,50,76,89,5,222
2083,Morgan State University,MD,IIA,594,517,439,450,743,651,558,571,26,41,91,42,229
2086,Mount Saint Mary's Coll.&Sem,MD,IIB,465,384,311,358,563,487,382,448,14,29,34,4,85
2091,Salisbury State University,MD,IIA,543,445,357,404,679,562,458,513,54,63,78,8,240
2092,Saint John's College-Main,MD,IIB,*,*,*,437,*,*,*,572,0,0,0,0,43
2093,Saint John's College,NM,IIB,*,*,*,442,*,*,*,587,0,0,0,0,53
2095,St.Mary's Coll.of Maryland,MD,IIB,560,426,347,426,686,533,430,526,24,35,29,9,97
2099,Towson State University,MD,IIA,531,433,388,439,692,565,505,573,141,136,169,25,471
2101,U. S. Naval Academy,MD,IIB,595,455,377,492,721,556,466,600,125,100,67,7,299
2102,University of Baltimore,MD,IIA,680,560,490,582,833,693,612,719,62,50,54,0,166
2103,Univ.of Maryland-Coll. Park,MD,I,703,487,406,539,865,608,505,669,535,388,163,133,1285
2105,Univ.of Maryland-Balto.Co.,MD,I,638,455,395,464,783,571,491,577,87,119,104,32,353
2106,Univ.of Maryland-Estrn Shore,MD,IIA,500,455,388,379,630,572,493,482,8,33,25,5,113
2108,Washington College,MD,IIB,496,419,348,443,637,532,421,562,33,12,15,0,60
2109,Western Maryland College,MD,IIB,477,379,313,412,612,489,400,530,36,30,10,3,79
2115,Amherst College,MA,IIB,726,516,425,610,917,661,546,774,87,23,43,0,153
2117,Anna Maria College,MA,IIB,407,364,318,341,499,470,377,416,6,9,14,4,33
2118,Assumption College,MA,IIB,479,400,325,385,610,518,413,492,22,42,40,3,107
2120,Merrimack College,MA,IIB,507,393,326,395,652,518,407,510,24,63,38,0,125
2121,Babson College,MA,IIB,787,613,557,633,975,769,700,790,31,45,31,3,119
2124,Bentley College,MA,IIA,717,566,493,575,894,708,599,712,48,84,56,10,198
2126,Berklee College of Music,MA,IIB,504,402,329,381,605,491,405,466,17,59,61,2,139
2128,Boston College,MA,I,784,569,496,614,964,717,604,761,165,245,126,10,556
2132,Bradford College,MA,IIB,447,352,310,346,557,450,384,435,9,18,8,6,41
2133,Brandeis University,MA,I,687,493,403,550,859,619,496,686,142,71,40,3,299
2139,Clark University,MA,IIA,664,469,395,522,822,593,488,651,58,64,38,0,160
2140,Coll.of Our Lady of the Elms,MA,IIB,431,353,305,342,524,429,371,415,10,18,19,5,52
2141,College of the Holy Cross,MA,IIB,695,506,406,519,875,627,500,644,44,84,54,4,186
2146,Emerson College,MA,IIA,669,502,386,488,874,652,494,632,21,33,35,3,92
2153,Gordon College,MA,IIB,432,352,319,381,578,467,424,505,35,18,13,5,71
2155,Harvard University,MA,I,1009,559,500,793,1236,723,653,989,654,149,255,8,1172
2158,Lasell College,MA,IIB,*,336,322,320,*,403,389,387,3,7,13,4,27
2161,Univ. of Mass. at Lowell,MA,I,664,539,464,587,805,662,577,717,223,191,52,10,476
2178,Massachusetts Inst. of Tech.,MA,I,903,637,528,757,1124,806,678,951,583,177,164,36,989
2183,Bridgewater State College,MA,IIA,517,440,400,468,672,583,542,617,144,53,41,17,255
2184,Fitchburg State College,MA,IIA,512,429,395,444,644,540,501,560,87,56,70,11,224
2187,North Adams State College,MA,IIB,510,394,361,428,642,507,468,546,34,34,21,2,91
2189,Westfield State College,MA,IIA,523,419,378,457,662,530,478,578,79,46,44,0,169
2190,Worcester State College,MA,IIA,528,456,370,463,669,585,483,593,81,44,30,13,168
2192,Mount Holyoke College,MA,IIB,694,505,400,541,866,645,496,678,73,47,51,3,191
2199,Northeastern University,MA,I,688,525,460,543,880,689,599,705,236,260,176,0,730
2206,Regis College,MA,IIB,504,425,345,407,627,542,426,513,9,20,14,1,46
2208,Simmons College,MA,IIA,589,471,386,477,724,592,482,593,54,54,53,6,167
2209,Smith College,MA,IIA,732,514,405,591,932,646,502,747,127,70,59,6,262
2210,Univ. of Mass.-Dartmouth,MA,IIA,572,482,420,526,722,611,535,665,203,61,32,1,321
2211,Springfield College,MA,IIA,520,404,321,376,643,501,399,467,34,45,78,17,174
2217,Stonehill College,MA,IIB,513,428,354,423,657,541,458,539,24,56,36,0,116
2218,Suffolk University,MA,IIA,727,548,484,611,925,706,599,777,111,73,33,15,232
2219,Tufts University,MA,I,735,549,447,592,964,710,607,777,148,157,98,2,405
2221,Univ. Massachussets-Amherst,MA,I,704,537,438,607,880,680,557,762,650,306,146,7,1172
2222,Univ. Massachusetts-Boston,MA,IIA,656,543,445,549,813,679,563,686,154,186,100,1,473
2224,Wellesley College,MA,IIB,757,550,453,603,988,712,570,779,97,44,74,4,222
2226,Western New England College,MA,IIA,659,497,437,543,823,632,545,682,54,42,29,6,131
2227,Wheaton College,MA,IIB,602,435,357,486,740,539,448,601,44,16,25,6,91
2228,Wheelock College,MA,IIA,545,420,362,415,662,518,433,505,8,20,20,1,49
2229,Williams College,MA,IIB,707,503,417,543,923,669,566,719,77,36,88,0,213
2233,Worcester Polytechnic Inst.,MA,IIA,659,527,451,546,842,680,557,693,75,70,58,4,212
2234,Adrian College,MI,IIB,439,365,316,386,559,466,407,493,37,8,14,7,66
2235,Albion College,MI,IIB,562,443,346,462,716,573,437,589,47,27,33,2,109
2236,Alma College,MI,IIB,523,408,335,422,645,515,423,527,25,27,21,2,75
2239,Aquinas College,MI,IIB,387,313,275,319,491,376,331,392,27,32,27,4,90
2241,Calvin College,MI,IIB,471,410,363,446,604,527,461,571,152,33,20,7,212
2243,Central Michigan University,MI,IIA,588,460,397,490,768,612,534,648,230,191,137,23,581
2247,Concordia College,MI,IIB,342,304,257,289,428,377,340,369,10,12,15,3,40
2252,William Tyndale College,MI,IIB,309,*,*,295,377,*,*,362,1,2,4,0,7
2259,Eastern Michigan University,MI,IIA,560,447,389,462,722,590,519,605,318,171,160,17,729
2260,Ferris State University,MI,IIA,546,470,409,467,713,631,566,628,143,160,151,10,477
2266,Grand Rapids Baptist College,MI,IIB,353,287,254,283,474,376,326,371,9,19,12,4,44
2268,Grand Valley State Univ.,MI,IIB,568,479,387,467,726,619,508,604,91,105,118,7,321
2273,Hope College,MI,IIB,515,420,350,443,681,559,455,585,70,49,38,2,159
2275,Kalamazoo College,MI,IIB,553,440,352,452,696,569,440,571,36,25,24,7,92
2282,Madonna University,MI,IIB,482,395,352,382,576,465,430,459,19,12,42,11,84
2284,Marygrove College,MI,IIB,433,365,290,348,534,450,358,429,7,26,13,3,49
2290,Michigan State University,MI,I,651,493,413,555,843,663,569,732,949,494,350,47,1840
2292,Michigan Technological Univ.,MI,IIA,668,482,420,511,854,638,563,671,99,124,95,11,338
2293,Lake Superior State Univ.,MI,IIB,510,446,357,422,661,596,473,557,32,35,38,7,112
2301,Northern Michigan University,MI,IIA,571,459,347,467,749,609,468,619,149,72,61,21,329
2307,Oakland University,MI,IIA,633,518,432,534,831,690,582,710,123,142,85,8,358
2308,Olivet College,MI,IIB,400,*,306,329,487,*,357,390,13,4,23,2,44
2314,Saginaw Valley State Univ.,MI,IIA,499,448,364,446,642,586,482,580,91,40,29,6,174
2316,Siena Heights College,MI,IIB,*,342,300,325,*,443,383,418,2,31,23,1,57
2318,Spring Arbor College,MI,IIB,368,321,284,320,455,398,370,400,22,15,19,6,62
2326,Univ.of Michigan-Dearborn,MI,IIA,552,452,408,451,701,583,531,582,70,66,51,0,219
2327,Univ.of Michigan-Flint,MI,IIA,566,460,409,437,708,582,522,555,43,46,57,1,184
2329,Wayne State University,MI,I,683,525,447,535,846,664,560,669,317,267,216,8,925
2330,Western Michigan University,MI,I,603,489,396,502,755,620,505,633,285,233,189,24,731
2334,Augsburg College,MN,IIB,432,356,314,357,559,449,387,450,35,29,58,1,123
2336,Bemidji State University,MN,IIA,490,403,341,419,629,520,443,539,91,40,50,11,192
2340,Carleton College,MN,IIB,638,486,394,521,807,604,505,659,68,36,45,4,155
2341,College of Saint Benedict,MN,IIB,493,404,334,381,595,512,405,468,18,50,47,8,125
2342,College of St. Catherine,MN,IIB,428,369,326,356,515,448,385,427,27,53,54,9,143
2343,College of St. Scholastica,MN,IIB,461,374,327,345,568,466,421,436,14,31,50,18,119
2345,University of St. Thomas,MN,IIA,563,429,366,402,702,538,465,508,31,104,146,29,310
2346,Concordia College-Moorhead,MN,IIB,527,419,356,413,638,503,426,496,47,38,60,21,166
2347,Concordia College-St. Paul,MN,IIB,407,363,319,353,493,443,394,433,14,12,23,1,50
2353,Gustavus Adolphus College,MN,IIB,486,402,338,408,625,507,423,518,59,47,44,12,162
2354,Hamline University,MN,IIA,556,451,342,461,706,575,424,583,58,29,27,8,128
2358,Macalester College,MN,IIB,639,492,406,514,807,622,500,645,46,32,36,7,121
2360,Mankato State University,MN,IIA,523,441,371,453,662,567,482,580,210,138,125,16,489
2367,Moorhead State University,MN,IIA,512,421,353,419,651,544,461,540,131,65,120,29,345
2371,Northwestern College,MN,IIB,373,339,313,333,510,454,406,441,13,16,27,1,57
2375,Southwest State University,MN,IIB,525,417,355,459,686,551,466,602,57,40,19,1,117
2377,St. Cloud State University,MN,IIA,518,417,354,441,662,546,464,570,259,143,146,25,573
2379,St. John's University,MN,IIB,512,412,353,418,672,523,435,532,37,44,38,6,126
2380,Saint Mary's Coll. of Minn.,MN,IIA,488,396,295,389,595,483,358,473,28,23,27,3,81
2382,St. Olaf College,MN,IIB,551,417,355,446,673,509,430,543,82,93,49,11,235
2388,Univ. Minnesota-Duluth,MN,IIA,551,446,386,458,719,591,520,606,90,112,72,11,285
2389,Univ. Minnesota-Morris,MN,IIB,533,399,334,389,697,534,457,522,27,23,45,17,112
2394,Winona State University,MN,IIB,515,420,358,430,652,537,454,547,118,73,85,17,293
2396,Alcorn State University,MS,IIB,419,371,326,320,534,473,414,406,25,35,35,73,168
2397,Belhaven College,MS,IIB,364,304,298,314,423,355,348,366,9,8,15,2,34
2398,Blue Mountain College,MS,IIB,284,259,*,263,347,315,*,322,6,12,5,2,25
2403,Delta State University,MS,IIA,400,337,314,337,487,413,386,413,60,32,47,36,175
2410,Jackson State University,MS,IIA,425,391,337,362,511,471,407,436,81,79,114,54,328
2414,Millsaps College,MS,IIB,498,376,322,387,615,478,381,475,25,27,29,4,85
2422,Mississippi Univ. for Women,MS,IIA,400,*,306,324,492,*,379,400,33,5,44,30,112
2423,Mississippi State University,MS,I,540,432,389,455,649,521,471,548,278,191,155,40,669
2424,Mississippi Valley St. Univ.,MS,IIB,359,331,287,297,456,423,370,382,25,17,38,26,106
2433,Rust College,MS,IIB,341,280,302,285,382,313,337,318,11,8,24,18,61
2439,Tougaloo College,MS,IIB,300,267,244,262,370,327,289,318,17,22,18,9,66
2440,University of Mississippi,MS,I,558,428,384,440,676,524,471,537,138,111,158,29,439
2441,Univ.of Southern Mississippi,MS,I,562,438,352,438,664,520,420,520,183,162,160,58,563
2449,Avila College,MO,IIB,379,340,295,317,459,404,349,377,10,13,17,12,52
2453,Central Methodist College,MO,IIB,402,336,252,310,478,403,308,374,11,20,22,3,56
2454,Central Missouri State Univ.,MO,IIA,517,440,379,429,630,538,467,526,158,103,135,53,451
2456,Columbia College,MO,IIB,362,307,273,299,437,375,336,364,10,11,22,3,46
2460,Culver-Stockton College,MO,IIB,396,348,297,332,463,406,347,388,9,20,22,1,52
2461,Drury College,MO,IIB,448,394,323,375,546,483,400,460,26,23,31,2,87
2466,Harris-Stowe State College,MO,IIB,350,298,302,304,431,370,374,377,12,6,8,14,40
2473,Kansas City Art Institute,MO,IIB,440,*,299,373,535,*,357,450,26,1,13,7,47
2479,Lincoln University,MO,IIA,414,335,282,308,506,413,350,381,22,22,45,30,119
2480,Lindenwood College,MO,IIA,416,367,306,340,477,422,354,392,15,27,55,0,97
2482,Maryville Univ. of St.Louis,MO,IIA,449,355,310,359,548,434,378,442,26,13,27,12,78
2488,Missouri Southern State Coll,MO,IIB,489,406,349,389,592,496,430,476,42,50,67,28,187
2489,Missouri Valley College,MO,IIB,*,318,285,302,*,379,334,357,4,18,22,3,47
2490,Missouri Western State Coll.,MO,IIB,473,393,334,385,580,483,414,474,44,44,64,9,161
2495,Northeast Missouri St. Univ.,MO,IIA,505,411,342,385,615,502,422,473,54,103,142,27,328
2496,Northwest Missouri St. Univ.,MO,IIA,526,404,348,379,634,490,425,461,48,49,85,36,231
2498,Park College,MO,IIB,341,320,283,299,407,388,336,356,10,8,24,3,45
2499,Rockhurst College,MO,IIB,448,380,350,369,548,460,422,448,15,31,33,9,88
2500,College of The Ozarks,MO,IIB,446,392,350,393,547,483,425,482,27,25,23,4,79
2501,Southeast Missouri St. Univ.,MO,IIA,505,432,359,416,612,527,441,508,113,99,106,45,363
2503,Southwest Missouri St. Univ.,MO,IIA,516,422,364,417,617,510,441,502,247,151,180,43,671
2506,Saint Louis Univ.-Main,MO,I,657,475,402,500,783,575,484,600,133,111,120,31,395
2512,Stephens College,MO,IIB,*,*,*,282,*,*,*,364,0,0,0,0,62
2516,Univ.of Missouri-Columbia,MO,I,603,456,407,485,729,560,499,592,336,256,244,63,899
2517,Univ.of Missouri-Rolla,MO,I,663,508,454,564,802,626,557,686,114,79,56,4,253
2518,Univ.of Missouri-Kansas City,MO,I,580,445,381,473,702,545,467,577,151,167,107,9,434
2519,Univ.of Missouri-St. Louis,MO,I,576,460,412,476,699,561,503,579,86,103,110,5,304
2520,Washington University,MO,I,782,534,451,601,952,652,540,730,264,136,175,18,620
2521,Webster University,MO,IIA,505,435,325,395,623,542,414,495,28,29,55,0,115
2523,Westminster College,MO,IIB,451,390,298,381,549,481,361,465,17,17,12,4,50
2524,William Jewell College,MO,IIB,422,342,306,364,529,458,391,463,42,12,31,3,88
2525,William Woods University,MO,IIB,370,303,290,312,476,374,350,390,13,13,13,5,45
2526,Carroll College,MT,IIB,394,343,285,326,478,413,344,394,12,23,29,0,64
2527,College of Great Falls,MT,IIB,361,305,258,299,459,367,312,364,10,19,7,7,43
2530,Eastern Montana College,MT,IIA,409,358,292,348,500,440,364,430,47,41,48,5,141
2531,Montana Coll.Min.Sci.& Tech.,MT,IIA,481,395,336,420,583,484,416,512,45,17,18,6,86
2532,Montana State University,MT,I,497,397,346,407,602,487,427,498,154,146,144,24,468
2533,Northern Montana College,MT,IIA,403,342,309,332,493,425,384,411,15,19,41,3,79
2536,University of Montana,MT,I,446,365,323,392,537,442,395,474,200,79,95,16,390
2537,Western Montana Coll.of UM,MT,IIA,388,330,289,313,473,407,359,386,8,12,22,4,46
2539,Chadron State College,NE,IIA,491,404,329,390,593,500,406,476,33,20,19,19,91
2540,College of Saint Mary,NE,IIB,*,321,293,300,*,395,347,362,5,13,19,6,43
2541,Concordia Teachers College,NE,IIB,352,316,282,320,423,390,357,393,22,16,15,1,54
2542,Creighton University,NE,IIA,649,462,351,437,793,562,418,529,66,119,127,22,342
2543,Dana College,NE,IIB,338,300,276,300,404,368,336,364,11,11,11,3,36
2544,Doane College,NE,IIB,436,392,326,360,521,465,391,431,17,7,28,5,57
2548,Hastings College,NE,IIB,426,359,305,353,516,434,369,426,19,19,24,4,66
2551,Univ. of Nebraska at Kearney,NE,IIA,509,433,365,409,618,533,448,502,81,89,92,9,309
2553,Midland Lutheran College,NE,IIB,372,*,278,301,449,*,346,371,14,4,25,9,52
2554,Univ.of Nebraska at Omaha,NE,IIA,528,446,417,452,635,540,507,547,149,115,97,36,403
2555,Nebraska Wesleyan University,NE,IIB,454,381,327,396,548,468,400,481,37,23,25,2,87
2559,Peru State College,NE,IIB,483,402,308,367,584,493,385,452,14,8,19,9,50
2563,Union College,NE,IIB,290,293,272,288,358,359,334,354,18,14,7,1,40
2565,Univ.of Nebraska-Lincoln,NE,I,661,477,410,523,792,584,505,635,436,344,316,31,1127
2566,Wayne State College,NE,IIA,481,411,324,394,585,501,399,482,46,25,41,13,125
2568,University of Nevada - Reno,NV,I,647,480,390,508,741,558,458,589,145,133,95,5,403
2569,Univ. of Nevada-Las Vegas,NV,IIA,596,476,392,452,699,564,468,537,152,192,214,0,642
2572,Colby-Sawyer College,NH,IIB,397,380,277,329,488,468,349,410,9,9,19,1,38
2573,Dartmouth College,NH,I,785,536,429,610,1002,686,532,774,163,89,114,5,371
2575,Franklin Pierce College,NH,IIB,470,382,323,399,605,487,412,510,28,29,17,2,76
2579,New England College,NH,IIB,423,329,251,327,551,437,313,423,20,20,23,2,65
2580,New Hampshire College,NH,IIA,567,425,356,459,728,558,464,597,31,32,15,5,83
2584,Notre Dame College,NH,IIB,335,299,261,286,393,383,312,349,6,11,13,4,34
2586,Rivier College,NH,IIA,449,363,331,365,541,419,392,429,12,29,18,7,66
2587,Saint Anselm College,NH,IIB,512,403,338,381,633,508,435,483,16,35,51,7,109
2589,University of New Hampshire,NH,I,587,454,375,482,729,575,483,607,196,253,127,0,576
2590,Keene State College,NH,IIB,494,417,337,426,622,532,439,542,61,46,40,2,149
2591,Plymouth State College,NH,IIB,518,405,354,431,650,518,458,548,59,55,38,6,158
2597,Bloomfield College,NJ,IIB,476,434,354,406,602,547,443,510,12,13,17,4,46
2599,Centenary College,NJ,IIB,*,305,252,266,*,371,310,326,1,10,16,9,36
2600,College of Saint Elizabeth,NJ,IIB,426,388,322,365,490,437,384,420,9,19,16,3,47
2603,Drew University,NJ,IIA,603,463,386,529,762,580,479,664,61,28,15,4,108
2608,Georgian Court College,NJ,IIB,490,425,373,403,592,509,450,487,19,13,30,8,71
2610,Felician College,NJ,IIB,*,351,311,320,*,422,375,385,1,14,24,5,44
2613,Jersey City State College,NJ,IIB,649,525,405,520,840,697,558,692,80,66,90,1,237
2616,Monmouth College,NJ,IIA,616,509,408,519,783,668,523,669,41,55,29,1,126
2617,Montclair State College,NJ,IIA,647,521,417,532,802,661,541,672,155,130,125,9,419
2621,New Jersey Inst. of Tech.,NJ,IIA,771,606,501,615,976,790,670,799,104,98,71,0,303
2622,Kean College of New Jersey,NJ,IIA,640,516,423,525,833,691,582,700,115,107,115,3,340
2625,William Paterson College,NJ,IIB,653,519,409,535,859,687,541,707,120,97,88,7,312
2627,Princeton University,NJ,I,963,564,437,749,1154,686,534,901,402,66,179,16,702
2628,Rider College,NJ,IIA,636,552,511,564,764,668,604,677,59,103,41,1,208
2631,Rutgers State Univ.-Newark,NJ,IIA,893,640,526,693,1097,812,682,871,141,125,73,16,374
2632,Seton Hall University,NJ,IIA,736,557,414,553,894,683,507,675,98,110,101,13,332
2638,Saint Peter's College,NJ,IIB,477,391,317,404,600,498,412,514,46,42,21,5,117
2639,Stevens Institute of Tech.,NJ,IIA,647,494,415,544,807,634,525,685,66,37,30,4,137
2642,Trenton State College,NJ,IIB,644,524,422,525,845,691,557,690,108,81,123,1,313
2651,Eastern New Mexico Univ.,NM,IIA,497,377,321,360,605,466,399,446,21,42,63,11,144
2653,New Mexico Highlands Univ.,NM,IIA,435,362,305,349,541,454,386,439,26,32,59,0,117
2654,New Mexico Inst. Min.&Tech.,NM,I,538,421,405,448,648,512,494,544,39,32,29,5,108
2657,New Mexico St. Univ- Main,NM,I,524,433,360,434,641,531,444,533,202,167,196,17,582
2667,Dowling College,NY,IIB,661,596,484,563,891,822,679,776,25,29,36,3,93
2668,Alfred University,NY,IIA,520,427,367,439,641,538,467,548,46,25,36,6,113
2671,Bard College,NY,IIB,657,460,365,521,860,605,481,683,40,15,29,0,84
2681,Canisius College,NY,IIA,542,480,370,468,679,599,450,582,57,73,51,0,181
2685,Cazenovia College,NY,IIB,443,354,295,337,549,445,374,423,8,13,21,3,45
2699,Clarkson University,NY,I,703,515,475,563,875,658,593,707,55,58,43,5,161
2701,Colgate University,NY,IIB,669,505,406,539,848,637,497,677,78,61,56,3,198
2703,College of Mount St. Vincent,NY,IIB,*,388,336,366,*,476,410,450,5,24,20,7,56
2704,College of New Rochelle,NY,IIA,539,449,391,447,693,579,499,574,11,38,17,1,67
2705,College of Saint Rose,NY,IIA,456,408,329,374,534,503,403,455,19,50,46,14,129
2707,Columbia University,NY,I,882,554,452,687,1136,767,646,915,477,185,199,11,923
2708,Barnard College,NY,IIB,733,516,395,508,943,652,509,654,49,19,56,6,154
2709,Concordia College,NY,IIB,352,289,275,303,436,366,363,387,11,6,14,1,32
2710,Cooper Union for Adv.Sci&Art,NY,IIB,684,514,433,607,872,673,600,784,35,18,6,0,59
2711,Cornell Univ.-Endowed Colls.,NY,I,787,562,482,627,1047,748,640,834,447,189,148,3,914
2712,D'Youville College,NY,IIB,404,385,327,359,485,456,390,427,15,22,32,7,76
2713,Dominican College,NY,IIB,*,400,354,365,*,508,438,454,4,10,19,9,42
2718,Elmira College,NY,IIB,497,342,306,359,666,449,395,472,13,24,26,0,63
2722,Fordham University,NY,I,744,573,444,590,945,729,557,748,166,183,140,9,498
2728,Hamilton College,NY,IIB,631,478,377,478,801,608,475,604,46,37,54,12,149
2729,Hartwick College,NY,IIB,505,423,340,419,628,517,409,513,50,23,36,0,123
2731,Hobart-William Smith Colls.,NY,IIB,605,462,352,495,749,579,431,614,61,39,34,3,137
2732,Hofstra University,NY,I,757,550,470,584,956,692,579,731,127,131,141,7,406
2734,Houghton College,NY,IIB,370,323,265,327,487,424,343,428,30,29,17,1,77
2735,Hilbert College,NY,IIB,318,*,261,278,376,*,315,336,6,3,12,7,28
2737,Iona College,NY,IIA,594,462,393,461,756,594,496,587,42,81,59,10,192
2739,Ithaca College,NY,IIB,606,484,366,443,761,605,461,557,70,153,184,21,428
2744,Keuka College,NY,IIB,403,346,283,338,473,412,335,399,15,8,19,0,42
2748,Le Moyne College,NY,IIB,542,455,365,445,684,576,465,564,30,50,36,3,119
2758,Manhattan College,NY,IIA,595,500,388,488,767,627,495,621,45,74,50,3,172
2765,Marist College,NY,IIB,580,485,373,417,741,643,481,542,16,34,91,0,151
2768,Marymount Coll. Tarrytown,NY,IIB,426,349,297,357,546,442,383,455,17,24,13,2,56
2769,Marymount Manhattan College,NY,IIB,*,407,332,382,*,495,407,464,4,26,19,0,49
2772,Mercy College,NY,IIB,524,399,341,416,640,493,423,511,53,38,48,6,149
2775,Molloy College,NY,IIB,541,435,353,381,697,551,463,494,16,20,58,22,116
2777,Medaille College,NY,IIB,435,371,276,349,525,446,322,418,11,16,13,2,43
2778,Mount Saint Mary College,NY,IIB,514,407,349,395,633,505,424,482,14,8,23,6,51
2779,Nazareth Coll. of Rochester,NY,IIB,513,428,343,430,634,533,425,532,37,33,35,0,105
2785,New York University,NY,I,887,591,507,683,1172,785,674,905,532,337,252,42,1231
2788,Niagara University,NY,IIA,503,430,376,443,612,524,448,537,39,43,24,2,108
2791,Pace University,NY,IIA,685,513,436,576,851,643,556,720,187,124,77,3,397
2803,Rensselaer Polytechnic Inst.,NY,I,750,548,475,640,922,703,601,799,190,118,61,0,369
2806,Rochester Institute of Tech.,NY,IIA,568,476,417,466,710,603,527,587,182,215,179,13,665
2810,Russell Sage College,NY,IIA,487,409,351,397,609,506,435,493,19,56,37,6,118
2813,Sarah Lawrence College,NY,IIB,623,478,398,541,779,610,495,677,39,14,13,0,69
